p1_mean_hp,p1_mean_spe,p1_mean_atk,p1_mean_def,p1_mean_spa,p1_mean_spd,p2_lead_hp,p2_lead_spe,p2_lead_atk,p2_lead_def,p2_lead_spa,p2_lead_spd,diff_accuracy,diff_base_power,diff_null_moves,diff_boosts_score,switch_diff,diff_stab,diff_x4_eff,diff_x2_eff,diff_x0_5_eff,diff_x0_25_eff,p1_first_ko,p2_first_ko,p1_final_alive,p2_final_alive,p1_final_fainted,p2_final_fainted,p1_final_hp_sum,p2_final_hp_sum,p1_freeze_turns,p2_freeze_turns,p1_brn_turns,p2_brn_turns,p1_par_turns,p2_par_turns,p1_psn_turns,p2_psn_turns,p1_tox_turns,p2_tox_turns,p1_slp_turns,p2_slp_turns,p1_net_damage,p1_damage_ratio
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,95,30,75,110,80,80,-1,-715,0.0,0.26666666666666666,2,-0.2,0.06666666666666667,0.06666666666666667,-0.2,0.0,18,31,4,6,2,0,3.0300000000000002,2.69,0,0,0,0,20,13,0,0,0,0,0,5,1.2,1.6282722513089007
121.66666666666667,75.83333333333333,77.5,65.83333333333333,103.33333333333333,103.33333333333333,250,50,5,5,105,105,4,915,0.1,1.2,-6,-0.13333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.0,15,22,2,5,3,1,1.52,3.41,0,0,0,0,11,1,0,0,0,0,1,1,0.1399999999999999,1.0611353711790392
102.5,86.66666666666667,67.5,65.83333333333333,97.5,97.5,95,55,95,85,125,125,-4,780,0.13333333333333333,-2.466666666666667,-4,0.03333333333333333,0.0,0.13333333333333333,0.16666666666666666,0.0,11,21,2,5,4,1,2.0,3.5264335106923568,0,1,0,0,12,4,0,0,0,0,0,3,-1.7174619749833329,0.5760618790683697
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,60,115,75,85,100,100,3,350,0.06666666666666668,0.06666666666666667,-4,0.0,0.0,0.16666666666666666,-0.1,0.0,31,31,5,6,0,0,4.15,2.27,0,2,0,0,0,13,0,0,0,0,1,5,2.26,2.3696969696969696
124.16666666666667,66.66666666666667,85.83333333333333,75.83333333333333,85.0,85.0,60,110,65,60,130,130,8,90,0.2,0.0,-4,0.1,0.0,-0.1,-0.03333333333333333,0.0,10,10,5,5,1,1,4.57,2.88,0,0,0,0,3,6,0,0,0,0,5,6,1.1600000000000001,2.0545454545454547
128.33333333333334,70.0,78.33333333333333,69.16666666666667,93.33333333333333,93.33333333333333,60,115,75,85,100,100,-4,21,-0.033333333333333326,0.0,-3,0.2,0.03333333333333333,0.13333333333333333,-0.13333333333333333,0.0,24,31,4,6,1,0,3.38,2.83,0,2,0,0,14,4,0,0,0,0,0,5,0.25999999999999995,1.1502890173410405
121.66666666666667,75.83333333333333,77.5,65.83333333333333,103.33333333333333,103.33333333333333,55,120,50,45,135,135,-4,-395,-0.13333333333333333,-0.26666666666666666,-1,-0.36666666666666664,0.0,0.06666666666666667,-0.13333333333333333,0.0,8,30,2,3,3,1,2.0,2.0300000000000002,0,0,0,0,18,16,0,0,0,0,1,2,-3.0799999999999996,0.2469437652811736
120.83333333333333,68.33333333333333,77.5,67.5,95.83333333333333,95.83333333333333,60,115,75,85,100,100,4,-930,0.0,-0.06666666666666667,1,-0.2,0.0,0.0,0.1,0.0,21,21,3,5,1,1,2.16,3.68,0,0,0,0,6,16,0,0,0,0,2,0,-0.24000000000000027,0.8846153846153842
116.66666666666667,80.0,69.16666666666667,60.0,98.33333333333333,98.33333333333333,65,95,50,35,95,95,-1,35,0.033333333333333326,0.0,3,0.1,0.0,0.03333333333333333,0.0,0.0,8,20,3,5,3,1,1.41,1.9000000000000001,0,0,0,0,3,2,0,0,0,0,0,8,0.2199999999999998,1.063953488372093
117.5,81.66666666666667,75.0,65.83333333333333,95.83333333333333,95.83333333333333,55,120,50,45,135,135,-2,608,0.0,1.5333333333333334,-3,-0.23333333333333334,0.0,0.1,0.03333333333333333,0.0,5,31,3,5,3,0,2.43,3.36,0,0,0,0,15,11,0,0,0,0,0,0,-0.8699999999999999,0.7298136645962734
120.83333333333333,80.83333333333333,75.83333333333333,68.33333333333333,103.33333333333333,103.33333333333333,65,130,65,60,110,110,6,-343,0.033333333333333326,0.0,-3,0.2,0.0,-0.13333333333333333,0.06666666666666667,0.0,14,31,2,6,3,0,2.0,1.76,0,0,0,0,8,4,0,0,0,0,0,8,-0.3300000000000002,0.8773234200743493
115.83333333333333,68.33333333333333,75.83333333333333,77.5,90.83333333333333,90.83333333333333,65,95,50,35,95,95,-2,595,0.16666666666666666,-0.13333333333333333,2,0.3333333333333333,0.03333333333333333,-0.13333333333333333,0.13333333333333333,0.0,31,31,4,6,0,0,3.52,4.79,0,0,0,0,4,5,0,0,0,0,1,2,1.2700000000000002,2.60759493670886
120.0,67.5,82.5,77.5,86.66666666666667,86.66666666666667,60,110,65,60,130,130,8,-40,0.1,0.2,-2,0.16666666666666666,0.0,0.13333333333333333,-0.1,0.0,31,31,5,4,0,0,3.6099853267694506,1.3146130989499278,0,0,0,0,0,8,0,0,0,0,2,0,0.48718048109942247,2.314671562549322
90.83333333333333,87.5,90.0,79.16666666666667,91.66666666666667,91.66666666666667,65,95,50,35,95,95,-7,-340,-0.06666666666666668,-0.13333333333333333,-3,-0.03333333333333333,0.0,-0.03333333333333333,-0.16666666666666666,0.0,4,26,2,4,4,1,1.17,2.57,0,0,0,0,6,3,0,0,0,0,3,1,-1.37,0.5678233438485804
108.33333333333333,81.66666666666667,70.83333333333333,75.0,98.33333333333333,98.33333333333333,60,115,75,85,100,100,3,818,0.26666666666666666,0.0,1,0.5333333333333333,0.0,0.06666666666666667,0.03333333333333333,-0.03333333333333333,31,31,6,5,0,0,5.269068443117427,3.5508912104693247,0,0,0,0,10,6,0,0,0,0,0,15,0.8636063071043049,2.4184935371362766
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,60,110,65,60,130,130,14,-285,0.30000000000000004,-0.5333333333333333,-5,-0.13333333333333333,0.0,0.06666666666666667,0.0,0.0,1,1,2,4,2,2,0.5700000000000001,2.13,0,0,0,0,11,10,0,0,0,0,2,5,-0.98,0.7434554973821988
115.0,70.83333333333333,78.33333333333333,81.66666666666667,96.66666666666667,96.66666666666667,65,95,50,35,95,95,5,-16,0.0,0.0,4,-0.4666666666666667,0.0,0.06666666666666667,0.1,0.0,31,31,5,5,0,0,4.29,3.16,0,0,0,0,12,19,0,0,0,0,3,2,0.8899999999999999,1.978021978021978
110.0,89.16666666666667,67.5,59.166666666666664,100.83333333333333,100.83333333333333,65,95,50,35,95,95,2,500,0.0,-1.3333333333333333,-3,0.3333333333333333,0.0,0.0,-0.13333333333333333,0.0,1,1,3,4,3,2,2.56,0.98,0,0,0,0,0,8,0,0,0,0,0,6,1.7300000000000004,1.5766666666666662
117.5,75.83333333333333,72.5,61.666666666666664,93.33333333333333,93.33333333333333,60,110,65,60,130,130,10,410,-0.033333333333333326,0.4,-3,-0.16666666666666666,0.0,0.23333333333333334,-0.26666666666666666,0.0,16,31,5,6,1,0,3.6,2.94,0,3,0,0,0,3,0,0,0,0,0,3,0.09999999999999992,1.0694444444444444
127.5,70.83333333333333,74.16666666666667,62.5,99.16666666666667,99.16666666666667,95,55,95,85,125,125,-2,67,0.0,-1.2666666666666666,-1,0.16666666666666666,0.0,0.23333333333333334,-0.1,0.0,19,31,5,6,1,0,3.91,4.03,0,0,0,0,5,8,0,0,0,0,2,8,-0.6000000000000002,0.7628458498023716
93.33333333333333,75.0,95.83333333333333,101.66666666666667,99.16666666666667,99.16666666666667,90,100,90,85,125,125,-6,1195,0.06666666666666668,-0.26666666666666666,-2,0.4,0.0,0.0,0.0,-0.06666666666666667,13,31,4,6,1,0,2.49,3.44,0,2,0,0,11,4,0,0,0,0,1,7,0.09999999999999987,1.0520833333333335
124.16666666666667,66.66666666666667,85.83333333333333,75.83333333333333,85.0,85.0,65,95,50,35,95,95,11,765,0.1,0.0,-4,-0.13333333333333333,0.0,-0.03333333333333333,0.1,0.06666666666666667,31,31,6,5,0,0,5.0600000000000005,2.75,1,0,0,0,0,16,0,0,0,0,1,0,1.4100000000000001,8.049999999999997
121.66666666666667,65.83333333333333,72.5,67.5,96.66666666666667,96.66666666666667,55,120,50,45,135,135,0,-474,-0.033333333333333354,0.5333333333333333,1,-0.4666666666666667,0.0,-0.06666666666666667,-0.03333333333333333,0.0,10,31,4,5,1,0,2.5925475934902664,3.484406147560807,0,0,0,0,5,20,0,0,0,0,5,1,-1.912821703248034,0.4204067353628763
119.16666666666667,76.66666666666667,73.33333333333333,64.16666666666667,108.33333333333333,108.33333333333333,60,110,65,60,130,130,3,452,0.06666666666666668,0.13333333333333333,-2,0.23333333333333334,0.0,-0.1,-0.06666666666666667,0.0,17,31,3,5,2,0,1.44,2.94,0,0,0,0,7,10,0,0,0,0,5,1,-2.09,0.4045584045584046
119.16666666666667,73.33333333333333,78.33333333333333,67.5,80.0,80.0,160,30,110,65,65,65,11,-930,0.26666666666666666,0.0,-3,0.6666666666666666,0.03333333333333333,-0.6666666666666666,0.0,0.0,31,30,1,3,0,1,0.55,0.68,0,0,3,0,0,0,0,0,0,0,4,16,1.0499999999999998,1.5898876404494382
115.83333333333333,79.16666666666667,70.83333333333333,59.166666666666664,105.0,105.0,160,30,110,65,65,65,-1,-339,0.033333333333333354,-0.2,-3,-0.2,0.0,0.06666666666666667,-0.2,0.0,4,31,3,6,2,0,1.3121342499070503,2.8668549260049283,0,0,0,0,14,12,0,0,0,0,0,1,-0.7256519886416659,0.797861069587663
112.5,87.5,65.83333333333333,53.333333333333336,95.83333333333333,95.83333333333333,160,30,110,65,65,65,6,457,0.19999999999999998,0.0,-9,0.1,0.0,0.0,0.26666666666666666,0.0,15,31,3,5,2,0,2.15,2.04,0,1,0,0,1,0,0,0,0,0,5,5,-0.8600000000000001,0.7478005865102639
126.66666666666667,65.0,84.16666666666667,74.16666666666667,94.16666666666667,94.16666666666667,65,95,50,35,95,95,-2,-496,0.06666666666666665,-0.6,-3,-0.1,0.0,0.13333333333333333,0.1,0.0,19,31,4,6,2,0,3.7,1.97,0,0,0,0,0,8,0,0,0,0,1,3,1.7200000000000002,1.9772727272727275
127.5,70.83333333333333,74.16666666666667,62.5,99.16666666666667,99.16666666666667,55,120,50,45,135,135,-2,-285,0.0,0.13333333333333333,1,-0.03333333333333333,0.0,0.0,0.3,0.0,24,24,5,4,1,1,3.74,2.26,0,0,0,0,15,16,0,0,0,0,0,1,0.49,1.2934131736526946
120.83333333333333,80.83333333333333,75.83333333333333,68.33333333333333,103.33333333333333,103.33333333333333,65,95,50,35,95,95,-2,450,0.1,-0.4,-8,-0.06666666666666667,0.0,0.06666666666666667,0.2,0.0,4,30,2,5,4,1,1.5,2.69,0,0,0,0,7,12,0,0,0,0,0,2,-2.7600000000000002,0.38666666666666666
112.5,88.33333333333333,67.5,57.5,90.83333333333333,90.83333333333333,55,120,50,45,135,135,-4,-216,0.06666666666666668,-0.4666666666666667,1,-0.13333333333333333,0.0,0.2,-0.03333333333333333,0.0,29,31,5,6,1,0,3.1110880547093394,4.10682569558754,0,0,0,0,11,6,0,0,0,0,2,2,-1.473593204697338,0.31341174748844075
130.0,67.5,84.16666666666667,75.0,80.0,80.0,60,115,75,85,100,100,-6,225,0.06666666666666665,0.0,-8,-0.03333333333333333,-0.1,-0.3333333333333333,0.03333333333333333,0.0,10,31,3,5,1,0,2.438380406096673,1.5699069582196568,0,7,0,0,0,0,0,0,0,0,1,2,0.6248104727368079,1.3414173434398935
101.66666666666667,68.33333333333333,90.0,81.66666666666667,100.0,100.0,95,55,95,85,125,125,-2,945,0.09999999999999998,0.06666666666666667,-3,0.0,0.0,-0.13333333333333333,-0.06666666666666667,-0.06666666666666667,31,31,6,6,0,0,3.6399999999999997,3.33,0,1,0,0,4,9,0,0,0,0,3,5,0.4100000000000001,1.3333333333333335
128.33333333333334,70.0,78.33333333333333,69.16666666666667,93.33333333333333,93.33333333333333,60,115,75,85,100,100,6,1150,0.19999999999999998,0.0,-4,0.2,0.0,0.0,0.16666666666666666,-0.03333333333333333,21,31,4,5,1,0,3.169776587733244,1.592156558978229,0,5,0,0,10,16,0,0,0,0,0,0,0.316484213035154,1.1611740073778865
114.16666666666667,76.66666666666667,62.5,49.166666666666664,109.16666666666667,109.16666666666667,60,110,65,60,130,130,13,587,0.33333333333333337,-0.06666666666666667,-7,0.13333333333333333,0.0,-0.06666666666666667,0.06666666666666667,0.0,27,31,3,6,1,0,1.937004609418823,3.0705371400240837,0,1,0,0,0,7,0,0,0,0,5,7,-0.7117782940828148,0.6466610597107583
75.83333333333333,94.16666666666667,84.16666666666667,77.5,102.5,102.5,95,55,95,85,125,125,6,725,-0.033333333333333326,0.06666666666666667,-5,-0.26666666666666666,-0.03333333333333333,0.06666666666666667,-0.1,0.0,2,30,2,5,4,1,1.8,1.29,0,3,0,0,0,0,0,0,0,0,1,8,-0.029999999999999666,0.9925
110.0,78.33333333333333,72.5,77.5,86.66666666666667,86.66666666666667,60,115,75,85,100,100,-2,1100,0.19999999999999998,0.0,-6,0.3333333333333333,0.0,0.06666666666666667,-0.03333333333333333,0.0,17,31,3,4,1,0,2.25,2.14,0,0,0,0,0,6,0,0,0,0,1,5,0.23000000000000026,1.1543624161073824
121.66666666666667,80.83333333333333,70.83333333333333,62.5,95.0,95.0,65,95,50,35,95,95,8,110,0.0,-0.06666666666666667,-1,-0.5666666666666667,0.0,-0.03333333333333333,-0.2,0.0,31,31,4,4,0,0,3.656346749226006,2.510142123606952,0,1,0,0,9,17,0,0,0,0,1,4,-0.7150968074669748,0.604730495997511
123.33333333333333,67.5,81.66666666666667,69.16666666666667,90.83333333333333,90.83333333333333,65,130,65,60,110,110,3,1927,0.2333333333333333,0.0,-8,0.26666666666666666,-0.03333333333333333,-0.13333333333333333,0.13333333333333333,0.0,31,31,5,6,0,0,3.9,3.21,0,0,0,0,10,3,0,0,0,0,4,6,0.050000000000000155,1.0531914893617023
105.83333333333333,76.66666666666667,62.5,62.5,101.66666666666667,101.66666666666667,60,115,75,85,100,100,5,918,0.4666666666666667,0.4,-7,0.3333333333333333,0.0,0.06666666666666667,0.5,0.0,20,20,3,5,1,1,1.4667571556759382,2.593615831226022,0,0,0,0,5,7,0,0,0,0,0,9,0.6699405867371185,1.393402143156697
127.5,70.83333333333333,74.16666666666667,62.5,99.16666666666667,99.16666666666667,55,120,50,45,135,135,4,108,0.16666666666666663,0.0,-1,0.23333333333333334,0.0,0.06666666666666667,0.03333333333333333,-0.03333333333333333,9,28,2,4,4,2,1.01,1.72,0,0,0,0,8,9,0,0,0,0,3,6,-1.08,0.778688524590164
116.66666666666667,78.33333333333333,75.0,65.83333333333333,99.16666666666667,99.16666666666667,60,115,75,85,100,100,-1,1792,0.0,0.0,-4,0.16666666666666666,0.0,-0.13333333333333333,-0.1,0.0,18,31,2,6,2,0,1.8599999999999999,2.29,0,0,0,0,8,12,0,0,0,0,1,8,0.8299999999999998,1.4149999999999998
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,60,110,65,60,130,130,-5,-315,-0.06666666666666665,0.0,3,-0.06666666666666667,0.0,-0.06666666666666667,-0.06666666666666667,0.0,16,16,2,4,4,1,1.09,3.26,0,0,0,0,12,7,0,0,0,0,3,2,-1.56,0.5605633802816903
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,65,95,50,35,95,95,10,50,0.13333333333333336,0.0,-3,-0.2,0.0,0.1,0.1,0.0,31,31,3,6,0,0,2.600004351740288,3.388520142125182,0,1,0,0,1,9,0,0,0,0,5,1,-0.1849887688775374,0.9190604516116173
115.83333333333333,68.33333333333333,75.83333333333333,77.5,90.83333333333333,90.83333333333333,65,130,65,60,110,110,-2,1105,0.06666666666666665,0.06666666666666667,-3,0.2,0.0,0.03333333333333333,0.03333333333333333,0.16666666666666666,31,31,4,6,0,0,3.6844389926809167,4.755530025494544,0,0,0,0,12,4,0,0,0,0,4,1,0.34930873018458375,1.8900830994272495
117.5,75.83333333333333,72.5,61.666666666666664,93.33333333333333,93.33333333333333,65,95,50,35,95,95,-5,230,0.13333333333333333,-0.06666666666666667,0,0.16666666666666666,0.0,0.0,-0.16666666666666666,0.0,16,31,3,5,1,0,3.0,2.599800050175584,0,5,0,0,7,0,0,0,0,0,2,5,0.7834839972306009,1.5943056288787927
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,55,120,50,45,135,135,1,177,0.033333333333333354,1.2666666666666666,-1,-0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,18,31,5,6,1,0,4.052987510886012,2.975447664104543,0,1,0,0,6,8,0,0,0,0,1,7,1.4068106907575515,1.8696139429838483
127.5,70.83333333333333,74.16666666666667,62.5,99.16666666666667,99.16666666666667,60,110,65,60,130,130,-7,-195,-0.2,-1.1333333333333333,-2,-0.2,0.0,0.06666666666666667,0.1,0.0,7,7,2,5,3,1,2.0,3.21,0,0,0,0,0,14,0,0,0,0,7,0,0.24000000000000002,1.0941176470588236
120.0,69.16666666666667,82.5,85.83333333333333,95.83333333333333,95.83333333333333,55,120,50,45,135,135,-1,-731,0.06666666666666668,-0.26666666666666666,0,0.1,0.0,0.0,0.23333333333333334,0.0,22,31,3,4,1,0,1.24,2.67,0,0,0,0,5,21,0,0,0,0,4,1,-2.21,0.37921348314606745
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,55,120,50,45,135,135,2,173,0.033333333333333326,0.2,1,0.03333333333333333,0.0,-0.13333333333333333,0.0,0.0,21,31,4,4,1,0,3.26,2.64,0,2,0,0,13,16,0,0,0,0,0,0,-0.6799999999999999,0.6476683937823835
120.83333333333333,68.33333333333333,77.5,67.5,95.83333333333333,95.83333333333333,105,40,130,120,45,45,1,245,0.033333333333333326,0.0,2,0.0,0.0,0.06666666666666667,0.1,0.03333333333333333,31,31,5,6,0,0,3.92,3.77,0,0,0,0,7,19,0,0,0,0,0,0,0.8399999999999997,1.4468085106382975
116.66666666666667,76.66666666666667,68.33333333333333,55.0,99.16666666666667,99.16666666666667,60,115,75,85,100,100,-1,1061,0.13333333333333336,0.0,-6,0.4,0.0,0.1,0.0,0.0,7,30,3,5,3,1,1.84,2.49,1,2,0,0,5,0,0,0,0,0,1,4,-0.7499999999999999,0.7945205479452053
115.83333333333333,79.16666666666667,70.83333333333333,59.166666666666664,105.0,105.0,55,120,50,45,135,135,-2,677,-0.09999999999999998,-0.13333333333333333,-3,0.1,0.03333333333333333,-0.03333333333333333,-0.16666666666666666,0.0,11,31,3,6,3,0,2.764818963910943,2.2873030822544065,0,0,0,0,11,2,0,0,0,0,3,2,0.9414765209727662,1.3073880036372643
100.83333333333333,85.0,76.66666666666667,81.66666666666667,102.5,102.5,55,120,50,45,135,135,3,735,0.7000000000000001,-0.06666666666666667,-3,0.2,0.0,0.0,0.06666666666666667,0.0,1,31,3,5,2,0,2.4882506527415145,3.526399701666699,0,0,0,0,0,1,0,0,0,0,0,1,-1.1154168711576473,0.44229156442117634
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,250,50,5,5,105,105,-1,224,0.0,0.2,-2,0.06666666666666667,0.03333333333333333,-0.03333333333333333,0.1,0.03333333333333333,17,31,3,6,2,0,1.8752104297967163,4.50450114897761,0,0,0,0,5,13,0,0,0,0,0,1,-0.8771133900789563,0.5380501888951257
116.66666666666667,76.66666666666667,68.33333333333333,55.0,99.16666666666667,99.16666666666667,60,115,75,85,100,100,5,1566,0.16666666666666666,-0.13333333333333333,-1,0.2,0.03333333333333333,-0.1,0.0,0.0,6,31,3,6,1,0,1.8496853577838808,2.5581263875540894,0,8,0,0,9,0,0,0,0,0,0,6,0.13844107059357647,1.0757739180457726
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,95,55,95,85,125,125,1,132,-0.1,0.0,-4,-0.1,0.0,-0.06666666666666667,-0.06666666666666667,0.0,4,4,3,5,3,1,1.83,3.05,0,0,0,0,6,9,0,0,0,0,0,6,-1.09,0.7131578947368422
120.0,71.66666666666667,77.5,69.16666666666667,85.83333333333333,85.83333333333333,60,110,65,60,130,130,-2,37,0.0,1.2,-3,0.0,0.0,-0.06666666666666667,0.0,0.0,7,7,3,5,3,1,2.34,1.93,0,0,0,0,15,7,0,0,0,0,3,0,0.34999999999999987,1.1083591331269351
122.5,73.33333333333333,75.0,61.666666666666664,97.5,97.5,60,115,75,85,100,100,-5,490,0.06666666666666668,-0.4,-1,0.1,0.0,0.16666666666666666,0.13333333333333333,0.0,7,7,3,5,2,1,2.474187380497132,3.0891309948386763,0,0,0,0,9,9,0,0,0,0,3,7,-0.21283447959812946,0.9082314102706993
119.16666666666667,73.33333333333333,78.33333333333333,67.5,80.0,80.0,60,115,75,85,100,100,4,2045,0.2333333333333333,0.3333333333333333,-5,0.6666666666666666,0.0,-0.06666666666666667,0.1,0.0,31,31,4,6,0,0,3.1800723662556862,2.742356792423976,0,6,0,0,7,5,0,0,0,0,0,13,1.941124066690204,7.464309391902286
118.33333333333333,72.5,77.5,71.66666666666667,95.83333333333333,95.83333333333333,60,115,75,85,100,100,2,-492,0.033333333333333326,-0.26666666666666666,-4,-0.16666666666666666,0.0,0.1,-0.06666666666666667,0.0,6,24,1,4,4,2,0.71,1.06,0,0,0,0,3,7,0,0,0,0,0,5,0.24999999999999983,1.0533049040511726
121.83333333333333,73.33333333333333,86.5,71.66666666666667,94.16666666666667,94.16666666666667,95,55,95,85,125,125,3,380,0.1,0.13333333333333333,-2,0.06666666666666667,0.0,-0.03333333333333333,0.0,0.0,31,31,6,6,0,0,4.05,3.36,0,0,0,0,3,13,0,0,0,0,3,0,1.0,1.8333333333333333
120.0,67.5,82.5,77.5,86.66666666666667,86.66666666666667,60,110,65,60,130,130,6,-466,0.0,0.0,2,-0.06666666666666667,0.0,0.06666666666666667,-0.03333333333333333,0.0,31,31,5,5,0,0,4.635570331212977,3.497351928749635,1,0,0,0,2,14,0,0,0,0,1,1,0.2176100423199313,1.1483800773529695
123.33333333333333,73.33333333333333,83.33333333333333,71.66666666666667,90.0,90.0,60,110,65,60,130,130,6,198,0.1,0.0,-5,-0.13333333333333333,0.0,0.1,0.03333333333333333,0.0,10,31,2,6,3,0,1.1400000000000001,2.16,0,0,0,0,5,14,0,0,0,0,2,0,-0.6900000000000001,0.7653061224489796
126.66666666666667,65.0,84.16666666666667,74.16666666666667,94.16666666666667,94.16666666666667,65,95,50,35,95,95,12,-10,0.033333333333333326,-0.13333333333333333,-5,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,31,31,5,6,0,0,3.55,3.16,2,0,0,0,12,11,0,0,0,0,4,0,1.1700000000000004,1.7748344370860927
93.5,71.66666666666667,102.33333333333333,88.33333333333333,90.83333333333333,90.83333333333333,55,120,50,45,135,135,2,20,0.2,0.06666666666666667,-5,-0.2,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,4,31,3,6,3,0,2.37,3.1,0,0,0,0,1,3,0,0,0,0,0,3,-0.77,0.6225490196078431
129.16666666666666,61.666666666666664,87.5,78.33333333333333,89.16666666666667,89.16666666666667,60,110,65,60,130,130,11,725,0.06666666666666665,0.06666666666666667,0,0.06666666666666667,0.0,0.0,0.03333333333333333,0.0,21,28,2,5,2,1,1.96,2.36,0,0,0,0,7,6,0,0,0,0,3,5,1.5399999999999998,2.21259842519685
121.66666666666667,76.66666666666667,79.16666666666667,70.0,98.33333333333333,98.33333333333333,55,120,50,45,135,135,0,-1080,-0.033333333333333326,-0.13333333333333333,2,-0.26666666666666666,0.0,-0.06666666666666667,-0.03333333333333333,0.0,18,31,4,4,1,0,2.41,1.4100000000000001,0,0,0,0,0,20,0,0,0,0,4,1,-0.9500000000000003,0.731638418079096
114.16666666666667,72.5,75.83333333333333,79.16666666666667,97.5,97.5,60,115,75,85,100,100,7,189,0.19999999999999998,0.0,-4,0.3,0.03333333333333333,-0.1,0.23333333333333334,0.0,30,31,4,6,1,0,2.6100000000000003,2.59,3,3,0,0,0,6,0,0,0,0,2,5,0.6100000000000001,1.4552238805970148
127.5,70.83333333333333,74.16666666666667,62.5,99.16666666666667,99.16666666666667,65,95,50,35,95,95,5,-66,0.06666666666666668,0.0,-3,-0.06666666666666667,0.0,0.13333333333333333,-0.06666666666666667,-0.13333333333333333,23,31,4,6,1,0,2.0462081296894317,3.0678936185779353,0,0,0,0,11,18,0,0,0,0,0,4,-0.10403141471305011,0.9570092990659403
82.5,83.33333333333333,84.16666666666667,82.5,101.66666666666667,101.66666666666667,55,120,50,45,135,135,6,235,0.1333333333333333,-0.06666666666666667,0,0.0,0.0,0.03333333333333333,-0.03333333333333333,0.06666666666666667,31,31,6,6,0,0,5.22,4.18,0,0,0,0,9,10,0,0,0,0,2,6,0.15000000000000002,1.1612903225806452
117.5,75.83333333333333,72.5,61.666666666666664,93.33333333333333,93.33333333333333,95,55,95,85,125,125,9,895,0.06666666666666668,-0.5333333333333333,3,0.0,0.0,0.2,-0.03333333333333333,0.0,2,2,5,5,1,1,2.8488643854732203,3.19847536748768,0,0,0,0,13,10,0,0,0,0,1,4,0.10840625538903892,1.0389486470924871
115.0,74.16666666666667,75.0,69.16666666666667,81.66666666666667,81.66666666666667,55,120,50,45,135,135,-5,-172,-0.06666666666666668,-0.13333333333333333,0,-0.23333333333333334,0.03333333333333333,0.1,0.0,0.0,9,31,2,5,3,0,1.4490358126721763,1.7802000905072766,0,0,0,0,15,10,0,0,0,0,0,0,0.46251527312871066,1.1868332721227133
74.16666666666667,80.83333333333333,89.16666666666667,105.83333333333333,99.16666666666667,99.16666666666667,65,95,50,35,95,95,6,1080,0.23333333333333336,0.2,-7,0.26666666666666666,0.0,-0.03333333333333333,0.13333333333333333,-0.03333333333333333,8,31,2,6,3,0,1.6600000000000001,2.51,0,0,0,0,3,8,0,0,0,0,0,6,0.02000000000000013,1.0067114093959733
103.33333333333333,69.16666666666667,95.0,81.66666666666667,89.16666666666667,89.16666666666667,95,55,95,85,125,125,3,847,0.0,0.0,0,0.03333333333333333,0.0,-0.03333333333333333,-0.03333333333333333,-0.06666666666666667,15,15,5,5,1,1,4.098387276052276,2.40530525267928,0,0,0,0,7,10,0,0,0,0,2,2,0.9087130850726526,1.9087130850726526
115.83333333333333,80.0,72.5,63.333333333333336,100.0,100.0,55,120,50,45,135,135,3,-65,0.06666666666666668,0.06666666666666667,-5,-0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,10,31,1,6,3,0,1.0,4.29,0,0,0,0,8,5,0,0,0,0,2,4,-1.5699999999999998,0.5745257452574526
125.0,69.16666666666667,84.16666666666667,66.66666666666667,98.33333333333333,98.33333333333333,65,95,50,35,95,95,7,-170,0.06666666666666668,0.0,-4,-0.1,0.0,-0.1,0.06666666666666667,0.0,4,27,1,5,4,1,0.05,2.34,0,0,0,0,10,11,0,0,0,0,3,1,-2.04,0.4574468085106384
115.0,77.5,72.5,63.333333333333336,96.66666666666667,96.66666666666667,91,80,134,95,100,100,19,935,0.033333333333333326,-0.06666666666666667,0,0.5,0.0,0.0,0.0,0.0,31,31,4,4,0,0,2.8319172296461885,2.553597116166479,0,0,0,0,5,18,0,0,0,0,0,3,-0.6784784540469563,0.6478726059010104
105.83333333333333,87.5,69.16666666666667,65.0,103.33333333333333,103.33333333333333,55,120,50,45,135,135,-1,-620,0.0,0.06666666666666667,-6,-0.03333333333333333,0.0,0.2,0.0,0.0,5,31,2,6,3,0,2.0,4.88,7,0,0,0,9,9,0,0,0,0,0,1,-2.3200000000000003,0.15328467153284667
